City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Maribo,DK,2022-07-28 00:34:16,54.7766,11.5002,53.94,81,0,11.12
291,Taltal,CL,2022-07-28 00:29:50,-25.4,-70.4833,60.82,78,98,5.14
292,Nome,US,2022-07-28 00:33:44,64.5011,-165.4064,56.16,82,75,8.05
293,Kamenka,RU,2022-07-28 00:34:17,51.3223,42.7678,70.77,63,96,4.05
294,Arlit,NE,2022-07-28 00:31:16,18.7369,7.3853,94.69,20,97,9.4
295,Pospelikha,RU,2022-07-28 00:34:18,51.95,81.7667,65.66,64,52,12.73
296,Xuanhua,CN,2022-07-28 00:34:18,40.6103,115.0447,72.03,71,61,1.5
297,Constitucion,CL,2022-07-28 00:34:19,-35.3333,-72.4167,49.12,80,7,3.04
298,San Andres,CO,2022-07-28 00:34:19,12.5847,-81.7006,84.22,74,75,9.22
299,Jijiga,ET,2022-07-28 00:34:20,9.35,42.8,62.13,65,30,17.25
300,Grindavik,IS,2022-07-28 00:34:20,63.8424,-22.4338,50.47,76,100,24.16
301,Tadine,NC,2022-07-28 00:34:21,-21.55,167.8833,72.46,68,91,12.86
302,Buala,SB,2022-07-28 00:34:21,-8.145,159.5921,85.32,66,14,8.63
303,Weligama,LK,2022-07-28 00:34:22,5.9667,80.4167,75.07,91,92,7.78
304,Lundazi,ZM,2022-07-28 00:34:22,-12.2929,33.1782,54.57,71,56,6.31
305,Tromso,NO,2022-07-28 00:34:23,69.6496,18.957,48.22,87,100,4.61
306,Laguna,US,2022-07-28 00:34:23,38.421,-121.4238,101.14,30,0,9.22
307,Latung,PH,2022-07-28 00:31:11,5.5,120.8833,82.9,71,31,4.36
308,Tuatapere,NZ,2022-07-28 00:34:24,-46.1333,167.6833,44.38,94,100,1.03
309,Iqaluit,CA,2022-07-28 00:34:24,63.7506,-68.5145,55.13,58,75,2.3
310,Porto Torres,IT,2022-07-28 00:34:25,40.835,8.3972,66.38,61,0,3.91
311,Opotiki,NZ,2022-07-28 00:34:25,-38.0833,177.2833,57.33,93,91,13.33
312,Mbaiki,CF,2022-07-28 00:34:26,3.8678,17.9892,69.33,98,100,1.7
313,High Rock,BS,2022-07-28 00:30:59,26.6208,-78.2833,84.22,74,38,12.17
314,Seoul,KR,2022-07-28 00:34:27,37.5683,126.9778,83.77,63,0,10.36
315,Maragogi,BR,2022-07-28 00:35:27,-9.0122,-35.2225,72.55,88,89,4.85
316,Shache,CN,2022-07-28 00:35:27,38.4167,77.2406,84.69,20,1,6.24
317,Kurumkan,RU,2022-07-28 00:35:28,54.3,110.3,55.49,98,100,2.08
318,Cheltenham,GB,2022-07-28 00:35:29,51.9,-2.0833,62.85,73,100,1.99
319,Galveston,US,2022-07-28 00:33:57,29.3669,-94.9669,89.94,70,0,12.66
320,San Patricio,US,2022-07-28 00:35:29,28.017,-97.5169,90.54,58,10,14.36
321,Sinnamary,GF,2022-07-28 00:35:30,5.3833,-52.95,78.26,84,98,4.41
322,Nenjiang,CN,2022-07-28 00:35:30,49.1833,125.2167,76.53,81,100,4.79
323,Belfast,GB,2022-07-28 00:35:31,54.5833,-5.9333,55.22,72,100,2.3
324,Katsuura,JP,2022-07-28 00:35:31,35.1333,140.3,82.42,79,95,11.52
325,Yerbogachen,RU,2022-07-28 00:35:32,61.2767,108.0108,67.59,75,24,9.31
326,Vardo,NO,2022-07-28 00:35:33,70.3705,31.1107,53.58,94,100,5.75
327,Fairbanks,US,2022-07-28 00:32:42,64.8378,-147.7164,61.02,62,40,16.11
328,Anadyr,RU,2022-07-28 00:35:34,64.75,177.4833,52.3,81,75,15.66
329,Rendeux,BE,2022-07-28 00:35:35,50.2342,5.5041,56.95,71,97,4.5
330,Juegang,CN,2022-07-28 00:35:35,32.3174,121.1855,88.92,77,0,3.67
331,Ambilobe,MG,2022-07-28 00:31:51,-13.2,49.05,63.57,91,6,2.37
332,Hobyo,SO,2022-07-28 00:35:36,5.3505,48.5268,74.82,82,100,23.89
333,Sitka,US,2022-07-28 00:35:36,57.0531,-135.33,60.69,72,100,4.61
334,Tacuarembo,UY,2022-07-28 00:32:03,-31.7333,-55.9833,65.71,92,100,5.26
335,Saint-Avold,FR,2022-07-28 00:34:37,49.1027,6.7006,62.22,57,100,10.4
336,Lavrentiya,RU,2022-07-28 00:34:02,65.5833,-171.0,42.04,81,100,7.16
337,Kununurra,AU,2022-07-28 00:35:31,-15.7667,128.7333,71.58,23,5,9.22
338,Port Elizabeth,ZA,2022-07-28 00:35:37,-33.918,25.5701,52.11,100,20,3.44
339,Ust-Kuyga,RU,2022-07-28 00:35:38,70.0167,135.6,77.59,44,100,5.88
340,Morro Bay,US,2022-07-28 00:35:38,35.3658,-120.8499,89.94,71,20,7.0
341,Aksu,CN,2022-07-28 00:31:14,41.1231,80.2644,86.09,24,8,3.38
342,Plettenberg Bay,ZA,2022-07-28 00:35:39,-34.0527,23.3716,55.44,76,0,5.14
343,Henties Bay,NA,2022-07-28 00:35:39,-22.116,14.2845,53.58,81,2,4.43
344,Alihe,CN,2022-07-28 00:32:12,50.5667,123.7167,70.65,93,100,1.23
345,Mogadishu,SO,2022-07-28 00:32:43,2.0371,45.3438,75.47,78,89,15.5
346,Tomatlan,MX,2022-07-28 00:35:40,19.9333,-105.25,81.7,76,100,2.68
347,Santo Antonio Do Ica,BR,2022-07-28 00:35:41,-3.1022,-67.9397,74.66,92,100,1.54
348,Sault Sainte Marie,CA,2022-07-28 00:32:25,46.5168,-84.3333,66.76,87,20,5.75
349,Nileshwar,IN,2022-07-28 00:35:41,12.25,75.1,76.95,89,56,4.65
350,Carutapera,BR,2022-07-28 00:35:42,-1.195,-46.02,75.34,87,100,6.13
351,Faanui,PF,2022-07-28 00:32:20,-16.4833,-151.75,79.16,74,14,26.64
352,Mount Gambier,AU,2022-07-28 00:35:42,-37.8333,140.7667,52.03,70,100,5.28
353,Sakti,IN,2022-07-28 00:35:43,22.0333,82.9667,80.8,79,74,2.04
354,Morros,BR,2022-07-28 00:35:43,-9.4467,-46.3003,71.47,39,0,3.31
355,Chumikan,RU,2022-07-28 00:35:44,54.7183,135.315,70.79,61,0,1.25
356,Husavik,IS,2022-07-28 00:32:25,66.0449,-17.3389,55.54,82,99,11.25
357,Liptovsky Hradok,SK,2022-07-28 00:35:45,49.0396,19.7234,59.74,94,81,2.08
358,Hargeysa,SO,2022-07-28 00:35:46,9.56,44.065,69.4,51,61,27.87
359,Yankton,US,2022-07-28 00:35:46,42.8711,-97.3973,80.11,78,100,0.0
360,Qurayyat,SA,2022-07-28 00:36:46,31.3318,37.3428,77.18,44,0,11.5
361,Abu Samrah,SY,2022-07-28 00:35:14,35.3029,37.1841,77.65,41,0,4.27
362,Bereda,ES,2022-07-28 00:34:51,43.2686,-7.5406,57.58,100,20,1.12
363,Yazd,IR,2022-07-28 00:36:47,31.8972,54.3675,84.31,48,75,9.22
364,Shelburne,CA,2022-07-28 00:36:48,44.0787,-80.2041,72.05,89,35,6.44
365,Changji,CN,2022-07-28 00:36:48,44.0167,87.3167,83.19,28,0,4.47
366,Bubaque,GW,2022-07-28 00:36:49,11.2833,-15.8333,80.13,77,100,9.82
367,Nanortalik,GL,2022-07-28 00:33:18,60.1432,-45.2371,42.51,86,95,7.63
368,Okato,NZ,2022-07-28 00:36:49,-39.2,173.8833,56.17,83,86,15.66
369,Nuuk,GL,2022-07-28 00:36:50,64.1835,-51.7216,41.88,93,20,10.0
370,Flinders,AU,2022-07-28 00:36:50,-34.5833,150.8552,64.38,59,10,8.01
371,Tchollire,CM,2022-07-28 00:36:51,8.4022,14.1698,68.77,96,100,1.81
372,Solnechnyy,RU,2022-07-28 00:36:51,50.7214,136.6319,76.5,63,100,4.05
373,Comodoro Rivadavia,AR,2022-07-28 00:32:10,-45.8667,-67.5,44.46,53,0,12.66
374,Salalah,OM,2022-07-28 00:36:03,17.0151,54.0924,77.09,94,100,9.22
375,Morondava,MG,2022-07-28 00:36:52,-20.2833,44.2833,65.37,76,0,7.16
376,Boundiali,CI,2022-07-28 00:36:53,9.5217,-6.4869,69.19,94,13,5.7
377,Dunda,TZ,2022-07-28 00:36:53,-8.1167,34.25,56.52,82,10,2.1
378,Aleksandrovka,UA,2022-07-28 00:36:54,46.8383,32.7612,69.4,71,8,3.65
379,Coquimbo,CL,2022-07-28 00:36:54,-29.9533,-71.3436,55.13,94,0,3.44
380,Port Shepstone,ZA,2022-07-28 00:34:53,-30.7414,30.455,63.41,82,100,5.41
381,Rosetta,EG,2022-07-28 00:36:54,31.4044,30.4164,77.13,73,0,4.7
382,Mishkino,RU,2022-07-28 00:36:55,55.3389,63.9175,55.54,88,100,8.61
383,Sept-Iles,CA,2022-07-28 00:35:22,50.2001,-66.3821,73.4,66,40,11.5
384,Merauke,ID,2022-07-28 00:36:56,-8.4667,140.3333,80.51,77,96,16.02
385,Namatanai,PG,2022-07-28 00:36:56,-3.6667,152.4333,84.25,68,96,11.5
386,Mayor Pablo Lagerenza,PY,2022-07-28 00:36:57,-19.9309,-60.7718,75.54,34,0,6.26
387,Iranshahr,IR,2022-07-28 00:36:57,27.2025,60.6848,84.54,61,0,6.91
388,Khandagayty,RU,2022-07-28 00:36:58,50.7333,92.05,59.65,51,1,2.24
389,Constantine,DZ,2022-07-28 00:36:58,36.365,6.6147,72.81,64,0,4.61
390,Oshakati,NA,2022-07-28 00:36:59,-17.7833,15.6833,57.22,30,25,8.28
391,Samarai,PG,2022-07-28 00:36:59,-10.6167,150.6667,78.67,85,97,12.55
392,Shizuishan,CN,2022-07-28 00:37:00,39.2333,106.7694,80.62,29,6,13.11
393,Whitianga,NZ,2022-07-28 00:32:01,-36.8333,175.7,59.72,82,35,17.09
394,Aracoiaba,BR,2022-07-28 00:37:00,-4.3711,-38.8142,71.44,90,11,1.97
395,Mizdah,LY,2022-07-28 00:37:01,31.4451,12.9801,74.62,43,0,3.53
396,Sovetskiy,RU,2022-07-28 00:37:01,61.3614,63.5842,58.3,65,0,3.02
397,Jimma,ET,2022-07-28 00:37:02,7.6667,36.8333,59.77,98,100,1.74
398,Christchurch,NZ,2022-07-28 00:35:20,-43.5333,172.6333,49.91,96,100,3.44
399,Saint-Augustin,CA,2022-07-28 00:37:03,51.226,-58.6502,57.92,88,72,5.77
400,Hasaki,JP,2022-07-28 00:37:03,35.7333,140.8333,86.4,81,66,15.01
401,Leshukonskoye,RU,2022-07-28 00:37:04,64.8989,45.7622,60.06,86,7,6.42
402,Cienfuegos,CU,2022-07-28 00:37:04,22.1461,-80.4356,84.34,74,100,5.75
403,Bay Roberts,CA,2022-07-28 00:37:04,47.5999,-53.2648,67.75,92,11,3.0
404,Heinola,FI,2022-07-28 00:37:05,61.2056,26.0381,57.0,98,27,4.07
405,Cidreira,BR,2022-07-28 00:38:05,-30.1811,-50.2056,60.73,86,100,6.89
406,Ust-Maya,RU,2022-07-28 00:38:06,60.4167,134.5333,81.52,47,95,2.39
407,Noumea,NC,2022-07-28 00:35:10,-22.2763,166.4572,75.99,99,100,5.03
408,Gresham,US,2022-07-28 00:38:07,45.4982,-122.4315,98.65,37,0,6.91
409,Lufilufi,WS,2022-07-28 00:38:07,-13.8745,-171.5986,83.98,65,30,16.13
410,Mnogovershinnyy,RU,2022-07-28 00:38:07,53.9353,139.9242,70.18,56,7,2.3
411,Ulfborg,DK,2022-07-28 00:38:08,56.2673,8.3217,53.98,76,23,14.52
412,Linfen,CN,2022-07-28 00:38:09,36.0889,111.5189,76.75,59,0,1.52
413,Male,MV,2022-07-28 00:38:09,4.1748,73.5089,82.35,83,75,9.22
414,Biak,ID,2022-07-28 00:38:10,-0.9131,122.8766,78.08,83,80,7.72
415,Caravelas,BR,2022-07-28 00:34:16,-17.7125,-39.2481,68.79,83,4,2.84
416,Bagdarin,RU,2022-07-28 00:38:10,54.4333,113.6,55.8,95,100,3.11
417,Juneau,US,2022-07-28 00:33:54,58.3019,-134.4197,68.85,81,100,3.44
418,Cascais,PT,2022-07-28 00:38:11,38.6979,-9.4215,67.93,71,0,35.01
419,Bengkulu,ID,2022-07-28 00:34:07,-3.8004,102.2655,78.48,79,39,3.67
420,Maraba,BR,2022-07-28 00:38:12,-5.3686,-49.1178,77.18,73,0,1.14
421,Sorland,NO,2022-07-28 00:38:12,67.667,12.6934,49.86,79,14,13.09
422,Kikwit,CD,2022-07-28 00:38:13,-5.041,18.8162,72.34,35,40,1.12
423,Campoverde,PE,2022-07-28 00:38:13,-8.4753,-74.8058,80.29,61,100,1.57
424,Kinloss,GB,2022-07-28 00:38:14,57.6349,-3.5701,58.32,84,100,5.75
425,Klaksvik,FO,2022-07-28 00:38:14,62.2266,-6.589,52.72,93,70,13.56
426,Pelym,RU,2022-07-28 00:38:15,61.0108,61.9978,61.16,65,98,3.44
427,Cumberland,US,2022-07-28 00:34:45,35.0502,-78.8664,90.0,60,0,12.66
428,Atar,MR,2022-07-28 00:38:15,20.5169,-13.0499,98.94,15,6,21.07
429,Don Sak,TH,2022-07-28 00:38:16,9.3168,99.6918,80.49,82,100,5.77
430,Woodward,US,2022-07-28 00:38:16,36.4337,-99.3904,94.23,38,0,10.36
431,Sao Joao Da Barra,BR,2022-07-28 00:38:17,-21.6403,-41.0511,69.4,80,0,9.8
432,Itarema,BR,2022-07-28 00:38:17,-2.9248,-39.9167,79.05,77,100,14.61
433,Agadez,NE,2022-07-28 00:38:18,19.75,10.25,87.24,14,86,6.17
434,Jatai,BR,2022-07-28 00:38:18,-17.8814,-51.7144,66.79,34,0,5.57
435,Bonthe,SL,2022-07-28 00:33:41,7.5264,-12.505,74.44,91,99,5.59
436,Astaneh-Ye Ashrafiyeh,IR,2022-07-28 00:38:19,37.2596,49.9444,75.13,88,72,1.92
437,Chapais,CA,2022-07-28 00:35:02,49.7834,-74.8492,67.78,92,100,3.53
438,Doha,QA,2022-07-28 00:38:20,25.2867,51.5333,91.29,72,40,13.8
439,Poronaysk,RU,2022-07-28 00:38:20,49.2167,143.1167,59.56,88,97,5.7
440,Kuala Terengganu,MY,2022-07-28 00:38:21,5.3302,103.1408,76.95,88,20,3.44
441,San Fernando,PH,2022-07-28 00:38:21,15.0286,120.6898,83.93,74,95,2.28
442,Guerrero Negro,MX,2022-07-28 00:35:36,27.9769,-114.0611,72.82,70,45,16.82
443,Adana,TR,2022-07-28 00:38:22,36.985,35.2881,77.52,88,0,2.3
444,Norton,ZW,2022-07-28 00:38:22,-17.8833,30.7,50.58,77,0,5.7
445,Vao,NC,2022-07-28 00:38:23,-22.6667,167.4833,69.22,69,100,7.25
446,Batagay-Alyta,RU,2022-07-28 00:38:23,67.8006,130.4114,77.67,47,70,4.83
447,Richards Bay,ZA,2022-07-28 00:33:56,-28.783,32.0377,66.25,84,92,6.53
448,Luanda,AO,2022-07-28 00:37:25,-8.8368,13.2343,69.01,88,100,3.83
449,Sakakah,SA,2022-07-28 00:38:24,29.9697,40.2064,87.37,13,3,10.6
450,Wanaka,NZ,2022-07-28 00:38:25,-44.7,169.15,46.11,86,96,1.01
451,Lewistown,US,2022-07-28 00:39:17,40.5992,-77.5714,77.63,100,75,0.0
452,Kawalu,ID,2022-07-28 00:39:26,-7.3817,108.2082,75.9,84,77,2.75
453,Mount Isa,AU,2022-07-28 00:36:32,-20.7333,139.5,67.77,26,0,10.36
454,Koshurnikovo,RU,2022-07-28 00:39:27,54.1667,93.3,57.25,63,0,2.33
455,Hamilton,US,2022-07-28 00:39:27,39.1834,-84.5333,81.23,83,51,3.0
456,Atambua,ID,2022-07-28 00:39:28,-9.1061,124.8925,76.87,53,73,5.37
457,Panzhihua,CN,2022-07-28 00:39:08,26.5851,101.7128,72.57,85,61,1.23
458,Ternate,ID,2022-07-28 00:39:28,0.8,127.4,81.81,78,97,3.18
459,Odweyne,SO,2022-07-28 00:39:29,9.4092,45.064,71.47,48,42,17.87
460,Pitimbu,BR,2022-07-28 00:39:29,-7.4706,-34.8086,73.99,79,93,8.93
461,Okhotsk,RU,2022-07-28 00:39:29,59.3833,143.3,64.15,79,25,2.06
462,Gizo,SB,2022-07-28 00:39:30,-8.103,156.8419,84.25,68,2,8.05
463,Iztapa,GT,2022-07-28 00:39:30,13.9333,-90.7075,84.25,84,40,0.0
464,Yerky,UA,2022-07-28 00:39:31,48.9906,30.9882,64.92,71,99,10.0
465,Srandakan,ID,2022-07-28 00:39:31,-7.9386,110.2506,78.53,80,59,4.5
466,Vestmannaeyjar,IS,2022-07-28 00:39:32,63.4427,-20.2734,52.21,80,86,15.12
467,Elesbao Veloso,BR,2022-07-28 00:39:32,-6.2019,-42.1403,82.71,36,100,7.23
468,Ndjole,GA,2022-07-28 00:39:32,-0.1783,10.7649,72.27,87,57,3.78
469,Polyarnyy,RU,2022-07-28 00:39:33,69.1989,33.4478,55.53,88,3,11.01
470,Lakatoro,VU,2022-07-28 00:39:33,-16.0999,167.4164,82.9,70,87,6.6
471,Mopipi,BW,2022-07-28 00:39:34,-21.1833,24.8833,55.87,43,0,9.33
472,Muscat,OM,2022-07-28 00:36:40,23.6139,58.5922,82.42,74,96,4.16
473,Itanhem,BR,2022-07-28 00:39:35,-17.1664,-40.33,64.63,89,39,4.56
474,The Valley,AI,2022-07-28 00:39:35,18.217,-63.0578,82.26,73,0,19.77
475,Gonbad-E Qabus,IR,2022-07-28 00:39:36,37.25,55.1672,77.95,78,81,6.4
476,Celestun,MX,2022-07-28 00:39:36,20.8667,-90.4,83.7,72,76,12.26
477,Stranda,NO,2022-07-28 00:39:37,62.3096,6.9358,50.34,96,88,1.57
478,Bara,NG,2022-07-28 00:39:37,10.3744,10.7288,70.77,97,100,5.46
479,Port Blair,IN,2022-07-28 00:39:37,11.6667,92.75,80.64,83,75,2.3
480,Russell,US,2022-07-28 00:39:38,32.3502,-85.1999,89.2,62,0,4.61
481,Kefamenanu,ID,2022-07-28 00:39:38,-9.4467,124.4781,76.19,58,27,11.74
482,Piacabucu,BR,2022-07-28 00:39:39,-10.4056,-36.4344,71.56,86,21,6.35
483,Ngunguru,NZ,2022-07-28 00:39:40,-35.6167,174.5,61.72,75,71,16.17
484,Timbiqui,CO,2022-07-28 00:39:40,2.7717,-77.6654,74.93,91,43,1.92
485,Gweta,BW,2022-07-28 00:39:40,-20.1833,25.2333,56.23,38,0,7.31
486,Bousso,TD,2022-07-28 00:39:41,10.4795,16.7117,71.96,92,100,3.06
487,Escanaba,US,2022-07-28 00:39:41,45.7453,-87.0646,73.71,68,20,5.75
488,Beyneu,KZ,2022-07-28 00:39:42,45.3167,55.2,80.53,42,94,6.11
489,Baijiantan,CN,2022-07-28 00:39:42,45.6333,85.1833,85.96,14,0,8.1
490,Verkhoyansk,RU,2022-07-28 00:39:43,67.5447,133.385,79.86,42,98,3.71
491,San Cristobal,VE,2022-07-28 00:39:44,7.7669,-72.225,69.98,95,27,2.33
492,Copiapo,CL,2022-07-28 00:39:27,-27.3667,-70.3333,51.49,64,100,0.38
493,Mindyak,RU,2022-07-28 00:39:44,54.0231,58.7891,50.43,87,87,4.7
494,Taoudenni,ML,2022-07-28 00:39:45,22.6783,-3.9836,99.12,6,5,16.2
495,Porbandar,IN,2022-07-28 00:40:46,21.6422,69.6093,80.65,81,88,6.67
496,Uray,RU,2022-07-28 00:40:46,60.1247,64.7758,57.06,75,24,4.03
497,Jati,PK,2022-07-28 00:40:46,24.3539,68.2671,80.35,85,56,10.18
498,Nhulunbuy,AU,2022-07-28 00:40:47,-12.2333,136.7667,81.21,61,40,19.57
499,Yigou,CN,2022-07-28 00:40:47,35.8114,114.3167,75.9,89,100,9.69
500,Kletnya,RU,2022-07-28 00:40:48,53.3897,33.2171,59.43,97,46,4.14
501,Annau,TM,2022-07-28 00:40:48,37.8876,58.516,81.9,39,40,2.3
502,Muli,MV,2022-07-28 00:40:48,2.9167,73.5667,82.36,74,100,15.21
503,Poum,NC,2022-07-28 00:40:49,-20.2333,164.0167,73.65,67,100,14.97
504,Aldan,RU,2022-07-28 00:40:50,58.6031,125.3894,79.45,51,6,1.28
505,Abay,KZ,2022-07-28 00:40:51,49.6311,72.8539,53.98,43,53,2.46
506,North Bend,US,2022-07-28 00:40:51,43.4065,-124.2243,69.93,89,100,6.91
507,Siavonga,ZM,2022-07-28 00:40:51,-16.5382,28.7088,61.61,72,3,2.64
508,Mulege,MX,2022-07-28 00:40:52,26.8833,-111.9833,89.4,55,34,4.94
509,Aitape,PG,2022-07-28 00:40:52,-3.1374,142.3475,84.94,69,24,3.83
510,Tepezala,MX,2022-07-28 00:40:53,22.2167,-102.1667,71.6,41,95,10.47
511,Gabu,GW,2022-07-28 00:40:53,12.2833,-14.2167,73.02,98,100,3.67
512,Xalpatlahuac,MX,2022-07-28 00:40:54,17.4667,-98.6167,62.85,95,100,5.14
513,Erenhot,CN,2022-07-28 00:40:54,43.6475,111.9767,79.23,24,33,7.25
514,Mikkeli,FI,2022-07-28 00:40:55,61.6886,27.2723,59.11,88,75,4.61
515,Batagay,RU,2022-07-28 00:40:55,67.6333,134.6333,79.34,40,47,1.52
516,Ribas Do Rio Pardo,BR,2022-07-28 00:40:56,-20.4431,-53.7592,71.76,34,1,2.26
517,Gatton,AU,2022-07-28 00:40:56,-27.55,152.2833,63.64,42,1,1.7
518,Mihalaseni,RO,2022-07-28 00:40:57,47.8833,27.0667,66.72,72,100,4.09
519,Banda Aceh,ID,2022-07-28 00:40:57,5.5577,95.3222,79.02,79,92,2.77
520,Komsomolskiy,UZ,2022-07-28 00:40:58,40.4272,71.7189,83.12,39,5,6.91
521,Kenai,US,2022-07-28 00:40:58,60.5544,-151.2583,68.05,37,0,8.05
522,Eyrarbakki,IS,2022-07-28 00:40:59,63.863,-21.1481,50.05,82,100,18.57
523,Sibenik,HR,2022-07-28 00:40:59,43.7272,15.9058,75.38,61,100,5.01
524,Magadan,RU,2022-07-28 00:41:00,59.5667,150.8,69.53,60,92,3.49
525,Etawah,IN,2022-07-28 00:41:00,26.7769,79.0239,84.54,72,100,5.19
526,Marfino,RU,2022-07-28 00:41:01,55.7028,37.3822,68.34,77,0,4.47
527,Kathmandu,NP,2022-07-28 00:36:16,27.7167,85.3167,68.22,100,100,0.0
528,Zatoka,UA,2022-07-28 00:41:01,46.0725,30.4654,73.11,76,11,9.66
529,Novyye Burasy,RU,2022-07-28 00:41:02,52.1324,46.0714,64.24,84,0,5.1
530,Gulmarg,IN,2022-07-28 00:41:02,34.049,74.3921,57.49,96,100,1.97
531,Suntar,RU,2022-07-28 00:41:03,62.1444,117.6319,84.0,44,0,9.08
532,Gari,RU,2022-07-28 00:41:03,59.4307,62.3497,55.17,79,12,4.63
533,Amahai,ID,2022-07-28 00:41:04,-3.3333,128.9167,77.41,91,100,11.05
534,Rafai,CF,2022-07-28 00:41:04,4.95,23.9167,67.91,99,100,2.59
535,Huarmey,PE,2022-07-28 00:41:05,-10.0681,-78.1522,63.05,85,36,10.76
536,Ende,ID,2022-07-28 00:41:05,-8.8432,121.6623,79.86,64,76,2.42
537,Viedma,AR,2022-07-28 00:41:06,-40.8135,-62.9967,44.91,89,60,10.47
538,Marawi,PH,2022-07-28 00:41:06,7.9986,124.2928,78.71,72,89,1.36
539,Shushenskoye,RU,2022-07-28 00:41:06,53.325,91.9356,60.55,63,15,4.0
540,Lerwick,GB,2022-07-28 00:42:07,60.1545,-1.1494,53.6,77,12,5.21
541,Gaoua,BF,2022-07-28 00:42:07,10.2992,-3.2508,74.64,80,35,6.87
542,Kondinskoye,RU,2022-07-28 00:38:07,59.6481,67.41,56.23,77,100,7.18
543,Jizan,SA,2022-07-28 00:42:08,17.3333,42.6667,83.34,57,100,3.04
544,Port Moresby,PG,2022-07-28 00:42:08,-9.4431,147.1797,83.62,74,20,19.57
545,Losevo,RU,2022-07-28 00:42:09,50.6767,40.045,65.23,80,2,3.22
546,Novaya Ladoga,RU,2022-07-28 00:42:10,60.1025,32.3019,58.77,90,100,5.79
547,Ghanzi,BW,2022-07-28 00:42:10,-21.5667,21.7833,58.23,32,8,10.49
548,Moerai,PF,2022-07-28 00:42:11,-22.4333,-151.3333,71.69,71,98,24.43
549,Nishihara,JP,2022-07-28 00:42:11,26.1842,127.7558,85.68,79,40,9.22
550,Khomeyn,IR,2022-07-28 00:42:11,33.6423,50.0789,76.98,31,57,1.97
551,Kerchevskiy,RU,2022-07-28 00:42:12,59.946,56.2884,53.6,80,35,2.91
552,Lodja,CD,2022-07-28 00:42:12,-3.4833,23.4333,70.68,84,50,1.52
